ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
51,Virginia,VA,51001,Accomack County,51001,"Accomack County, Virginia",449.31959938359597,33367,0,21769,46,14252,527,9254,1000,559,159,3328,441,4497,503,3520,501,8313,118,6835,48,5535,508,783,229,1270,310,13554,92,331,115,3750,436,274,109,1142,249,1203,56,28.1,3.0,3.7,1.0,23.4,3.0,18.4,2.0,10.7,1.5,24.9,0.4,20.5,0.1,16.8,1.6,5.4,1.6,4.0,1.0,40.6,0.3,1.5,0.5,17.2,2.0,2.0,0.8,8.0,1.8,3.6,0.2,0.7652,0.3258,0.6364,0.9015,0.9015,3.5304,0.8106,0.8561,0.6212,0.6364,0.4924,0.9394,3.5455,0.9545,0.7348,0.7348,0.7348,0.2803,0.7727,0.6894,0.75,0.6818,3.1742,0.8258,10.9849,0.9318,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,32068,2718,312,9446,188,3084,0,268,56,56,57,0,28,645,218,55,60,19.1,2.1,28.3,0.6,9.2,0.0,0.8,0.2,0.2,0.2,0.0,0.1,1.9,0.7,0.2,0.2
51,Virginia,VA,51003,Albemarle County,51003,"Albemarle County, Virginia",720.471794571096,112513,0,47496,106,44031,525,11623,1209,1750,426,10205,861,4750,507,6423,799,22137,92,22003,0,10339,603,2467,500,1780,409,27141,282,6945,601,1229,246,413,158,2084,374,8539,150,11.2,1.2,3.1,0.8,23.2,1.9,6.2,0.7,5.8,0.7,19.7,0.1,19.6,0.0,9.3,0.5,5.6,1.1,1.7,0.4,24.1,0.3,14.6,1.3,2.6,0.5,1.0,0.4,4.7,0.8,7.6,0.1,0.1212,0.1667,0.6136,0.1061,0.197,1.2046,0.1515,0.4924,0.4621,0.0758,0.5303,0.7955,2.3561,0.4318,0.4621,0.4621,0.4621,0.8561,0.3788,0.2803,0.3788,0.8485,2.7425,0.6439,6.7653,0.2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129220,4288,497,9943,420,6633,0,6281,262,66,53,34,48,3920,567,264,136,9.7,1.1,8.8,0.4,5.9,0.0,5.6,0.2,0.1,0.1,0.0,0.1,3.5,0.5,0.2,0.1
51,Virginia,VA,51005,Alleghany County,51005,"Alleghany County, Virginia",446.571979018282,15159,0,7938,23,6309,203,3181,440,233,140,1152,216,1319,239,1106,310,3805,76,2859,39,2600,328,246,109,12,84,1351,49,524,140,976,224,28,33,425,136,382,8,21.4,3.0,3.7,2.2,18.3,3.4,11.8,2.1,7.4,2.1,25.1,0.5,18.9,0.3,17.5,2.2,3.9,1.7,0.1,0.6,8.9,0.3,6.6,1.8,12.3,2.8,0.4,0.5,6.7,2.1,2.5,0.1,0.5152,0.3258,0.2197,0.5833,0.5682,2.2122,0.3939,0.8712,0.3712,0.7121,0.2576,0.0758,2.2879,0.3636,0.1439,0.1439,0.1439,0.6591,0.7045,0.0606,0.6515,0.553,2.6287,0.5909,7.2727,0.4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13193,1359,210,783,151,246,0,9,11,0,21,0,21,283,152,30,43,21.5,3.2,5.2,1.0,1.6,0.0,0.1,0.1,0.0,0.3,0.0,0.3,1.9,1.0,0.2,0.3
51,Virginia,VA,51007,Amelia County,51007,"Amelia County, Virginia",355.36030586319,13309,0,5726,20,5258,173,3232,846,273,130,1198,300,1334,298,742,254,2665,114,2758,90,2200,397,70,61,111,137,3563,119,26,49,1203,320,293,179,138,96,134,6,24.5,6.4,4.1,1.9,22.8,5.7,13.6,3.1,5.6,1.9,20.0,0.9,20.7,0.7,16.7,3.0,1.4,1.2,0.9,1.1,26.8,0.9,0.5,0.9,21.0,5.6,5.6,3.4,2.6,1.8,1.0,0.0,0.6288,0.4318,0.6061,0.6894,0.1818,2.5379,0.5303,0.5227,0.6288,0.6288,0.0227,0.6061,2.4091,0.4848,0.4924,0.4924,0.4924,0.053,0.9242,0.9924,0.0909,0.2348,2.2953,0.3788,7.7347,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,8789,1033,241,2675,180,455,0,1,3,0,21,0,21,432,223,0,21,19.6,4.6,20.1,1.4,3.4,0.0,0.0,0.1,0.0,0.3,0.0,0.3,3.2,1.7,0.0,0.3
51,Virginia,VA,51009,Amherst County,51009,"Amherst County, Virginia",473.961298138362,31426,0,14244,45,12615,291,6826,708,702,170,2431,335,2742,352,2414,397,6663,46,6227,41,4922,441,541,143,79,121,8141,186,97,46,1695,229,266,134,678,174,1055,33,22.3,2.3,4.5,1.1,19.3,2.6,12.3,1.6,7.7,1.3,21.2,0.1,19.8,0.1,15.8,1.4,4.3,1.1,0.3,0.4,25.9,0.6,0.7,0.3,11.9,1.6,2.1,1.1,5.4,1.4,3.4,0.1,0.553,0.5303,0.2955,0.6061,0.6061,2.591,0.5455,0.5909,0.5303,0.5682,0.3258,0.2348,2.25,0.3409,0.4697,0.4697,0.4697,0.0985,0.6818,0.7424,0.5,0.6364,2.6591,0.6061,7.9698,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24409,2583,328,5720,202,839,0,226,58,238,71,22,25,757,221,339,178,20.5,2.6,18.2,0.6,2.7,0.0,0.7,0.2,0.8,0.2,0.1,0.1,2.4,0.7,1.1,0.6
51,Virginia,VA,51011,Appomattox County,51011,"Appomattox County, Virginia",334.223411333734,16253,0,7338,32,6535,198,3633,539,285,126,1132,233,1159,252,1345,242,3334,30,3549,58,2295,315,339,138,5,81,3872,124,125,74,1090,225,53,53,224,69,79,3,22.5,3.3,3.5,1.5,17.3,3.5,10.1,2.2,8.3,1.5,20.5,0.2,21.8,0.4,14.2,1.9,5.2,2.1,0.0,0.5,23.8,0.8,1.7,1.0,14.9,3.1,0.8,0.8,3.4,1.0,0.5,0.0,0.5682,0.2879,0.1439,0.4015,0.7045,2.106,0.3561,0.553,0.697,0.4015,0.4697,0.0,2.1212,0.25,0.447,0.447,0.447,0.3106,0.7273,0.197,0.1894,0.1061,1.5304,0.0833,6.2046,0.2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12799,1422,207,2926,193,352,0,51,63,1,4,0,21,297,140,245,202,21.8,3.2,18.0,1.2,2.2,0.0,0.3,0.4,0.0,0.1,0.0,0.2,1.8,0.9,1.5,1.2
51,Virginia,VA,51013,Arlington County,51013,"Arlington County, Virginia",25.997402877184,235845,0,119247,92,110887,881,24073,1887,4201,543,21562,1201,8113,850,12611,1335,26573,45,42687,47,15061,995,3646,482,8001,964,95436,788,65518,1319,111,93,3663,460,15653,863,3309,74,10.3,0.8,2.8,0.4,19.4,1.1,4.7,0.5,5.5,0.6,11.3,0.1,18.1,0.1,6.5,0.4,3.3,0.4,3.6,0.4,40.5,0.3,54.9,1.1,0.1,0.1,3.3,0.4,14.1,0.8,1.4,0.0,0.0909,0.1136,0.303,0.0303,0.1667,0.7045,0.0455,0.0606,0.2727,0.0,0.1364,0.9242,1.3939,0.0303,0.7273,0.7273,0.7273,1.0,0.0379,0.9242,0.9773,0.3333,3.2727,0.8636,6.0984,0.2045,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,4,288482,6537,645,21342,454,36734,0,24224,645,393,134,166,61,11108,935,1469,429,5.9,0.6,9.0,0.2,15.6,0.0,10.3,0.3,0.2,0.1,0.1,0.1,4.7,0.4,0.6,0.2
51,Virginia,VA,51015,Augusta County,51015,"Augusta County, Virginia",967.073101035924,77433,0,32675,76,30056,476,11291,1391,1161,280,5606,639,5786,608,5027,777,16809,114,14553,0,10489,966,1148,240,577,216,8450,347,1406,346,2944,434,411,191,1348,336,3634,59,15.3,1.9,3.0,0.7,18.7,2.1,10.1,1.1,6.8,1.1,21.7,0.1,18.8,0.0,14.2,1.3,3.9,0.8,0.8,0.3,10.9,0.4,4.3,1.1,9.0,1.3,1.4,0.6,4.5,1.1,4.7,0.1,0.2955,0.1515,0.2424,0.4015,0.4318,1.5227,0.2121,0.6288,0.3561,0.4015,0.2576,0.5606,2.2046,0.2955,0.1894,0.1894,0.1894,0.5682,0.5682,0.4015,0.3409,0.7652,2.644,0.5985,6.5607,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72559,4505,509,3371,294,2655,0,346,175,113,86,66,67,1598,411,301,268,15.0,1.7,4.4,0.4,3.4,0.0,0.4,0.2,0.1,0.1,0.1,0.1,2.1,0.5,0.4,0.3
51,Virginia,VA,51017,Bath County,51017,"Bath County, Virginia",529.201456454386,4177,0,3346,310,1905,234,1489,375,36,40,363,153,449,215,191,136,1210,229,642,160,619,193,72,64,16,60,284,121,60,63,333,144,0,18,18,23,202,12,36.9,9.3,2.0,2.2,19.1,7.7,14.0,6.7,4.7,3.3,29.0,5.5,15.4,3.8,15.2,4.7,3.8,3.3,0.4,1.5,6.8,2.9,1.8,1.9,10.0,4.6,0.0,0.9,0.9,1.2,4.8,0.3,0.9394,0.0227,0.2576,0.7424,0.0985,2.0606,0.3409,0.9621,0.0833,0.5303,0.2273,0.2955,2.0985,0.2348,0.0985,0.0985,0.0985,0.3258,0.6136,0.0,0.0076,0.7803,1.7273,0.1288,5.9849,0.1818,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3860,508,192,202,86,31,48,14,25,4,10,0,13,0,13,33,47,26.7,7.9,4.8,2.1,0.7,1.2,0.3,0.6,0.1,0.2,0.0,1.0,0.0,1.0,0.8,1.1
51,Virginia,VA,51019,Bedford County,51019,"Bedford County, Virginia",760.103854440908,79761,0,37302,44,32510,519,12508,1523,1114,277,5731,579,4408,591,4855,692,17681,93,15622,0,10400,656,1421,354,326,187,11242,441,1293,295,4251,469,529,176,1177,320,534,27,15.8,1.9,2.9,0.7,17.6,1.8,7.6,1.0,6.1,0.9,22.2,0.1,19.6,0.0,13.1,0.8,4.4,1.1,0.4,0.2,14.1,0.6,3.5,0.8,11.4,1.3,1.6,0.5,3.6,1.0,0.7,0.0,0.3106,0.1364,0.1591,0.2348,0.2576,1.0985,0.1364,0.6667,0.4621,0.3636,0.3409,0.2955,2.1288,0.2576,0.2424,0.2424,0.2424,0.4924,0.6515,0.5,0.2197,0.1439,2.0075,0.2576,5.4772,0.1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59228,4757,434,4922,352,2079,0,967,170,49,49,0,31,2576,490,649,376,14.6,1.3,6.2,0.4,2.6,0.0,1.2,0.2,0.1,0.1,0.0,0.1,3.2,0.6,0.8,0.5
51,Virginia,VA,51021,Bland County,51021,"Bland County, Virginia",357.65063203903,6241,0,3200,25,2235,171,776,254,79,53,257,84,402,120,254,116,1482,29,950,59,928,169,31,40,0,76,410,19,16,27,741,162,50,48,78,40,942,23,14.8,4.8,3.3,2.3,11.5,3.7,8.0,2.4,4.8,2.2,23.7,0.5,15.2,0.9,17.5,3.2,1.4,1.8,0.0,1.3,6.6,0.3,0.5,0.8,23.2,5.1,2.2,2.1,3.5,1.8,15.1,0.4,0.2803,0.2273,0.0,0.2576,0.1136,0.8788,0.0682,0.803,0.0758,0.7121,0.0227,0.0,1.6136,0.0682,0.0833,0.0833,0.0833,0.053,0.947,0.7955,0.2045,0.947,2.947,0.7348,5.5227,0.1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,5201,793,212,246,79,49,46,9,16,6,11,0,19,100,67,0,19,35.5,8.1,3.9,1.3,0.8,0.7,0.1,0.3,0.1,0.2,0.0,0.6,1.6,1.1,0.0,0.6
51,Virginia,VA,51023,Botetourt County,51023,"Botetourt County, Virginia",541.275997659348,33734,0,14932,33,12916,293,4249,741,518,169,2251,343,1595,327,1596,423,7827,103,6340,22,4154,457,348,116,42,108,2870,262,462,157,1227,239,62,46,484,152,426,19,12.8,2.2,3.1,1.0,17.4,2.6,6.4,1.3,4.8,1.3,23.2,0.3,18.8,0.1,12.5,1.4,2.7,0.9,0.1,0.3,8.5,0.8,3.1,1.1,8.2,1.6,0.4,0.4,3.7,1.2,1.3,0.1,0.1742,0.1667,0.1515,0.1288,0.1136,0.7348,0.053,0.7576,0.3561,0.2652,0.0758,0.0758,1.5305,0.0606,0.1364,0.1364,0.1364,0.4091,0.5152,0.0606,0.2348,0.3258,1.5455,0.0909,3.9472,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27840,1749,281,858,129,666,0,170,43,41,35,83,113,956,266,96,102,13.5,2.1,2.5,0.4,2.0,0.0,0.5,0.1,0.1,0.1,0.2,0.3,2.8,0.8,0.3,0.3
51,Virginia,VA,51025,Brunswick County,51025,"Brunswick County, Virginia",566.239782316412,15965,0,7940,31,6165,263,3720,490,353,158,1551,270,2833,381,1088,276,3497,91,2488,18,2495,305,354,110,27,80,9423,10,83,56,2246,306,128,75,467,158,2312,42,27.2,3.6,5.2,2.3,25.2,4.2,23.5,3.1,7.9,2.0,21.9,0.6,15.6,0.1,18.0,2.2,5.8,1.8,0.2,0.5,59.0,0.1,1.0,0.7,28.3,3.9,2.1,1.2,7.6,2.5,14.5,0.3,0.7121,0.6591,0.7348,0.9848,0.6439,3.7347,0.8485,0.6515,0.0909,0.7424,0.5758,0.1742,2.2348,0.3258,0.9091,0.9091,0.9091,0.2121,0.9848,0.7424,0.7121,0.9394,3.5908,0.9697,10.4694,0.8485,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4,13487,1336,252,8633,157,415,0,15,28,29,24,0,21,331,159,0,21,21.7,3.9,54.1,1.0,2.6,0.0,0.1,0.2,0.2,0.2,0.0,0.2,2.1,1.0,0.0,0.2
51,Virginia,VA,51027,Buchanan County,51027,"Buchanan County, Virginia",502.854184547188,20246,0,10402,21,7494,323,7264,746,380,168,1689,284,3978,444,1391,293,4666,14,3422,32,6518,630,423,120,18,96,769,128,92,61,3308,327,37,42,368,126,950,22,37.6,3.9,6.0,2.6,22.5,3.7,25.8,2.9,7.2,1.5,23.0,0.1,16.9,0.2,33.7,3.3,5.6,1.6,0.1,0.5,3.8,0.6,0.8,0.6,31.8,3.1,0.5,0.6,4.9,1.7,4.7,0.1,0.9545,0.7879,0.5606,1.0,0.5303,3.8333,0.8636,0.7424,0.1439,0.9924,0.5303,0.0758,2.4848,0.5455,0.0076,0.0076,0.0076,0.1288,1.0,0.0833,0.4167,0.7652,2.394,0.4621,8.7197,0.6818,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,20234,2162,340,369,99,193,0,10,11,0,25,0,25,160,83,37,60,28.8,4.4,1.8,0.5,1.0,0.0,0.0,0.1,0.0,0.2,0.0,0.2,0.8,0.4,0.2,0.3
51,Virginia,VA,51029,Buckingham County,51029,"Buckingham County, Virginia",579.62228381488,16869,0,7184,25,5898,199,3675,660,360,113,1236,218,1999,277,1641,443,3340,57,3041,79,2631,315,303,130,60,81,6608,67,33,45,2021,267,95,57,377,131,2009,36,24.7,4.4,5.0,1.6,21.0,3.6,15.9,2.2,11.0,3.0,19.8,0.3,18.0,0.5,17.6,2.1,5.1,2.2,0.4,0.5,39.2,0.4,0.5,0.6,28.1,3.7,1.6,1.0,6.4,2.2,11.9,0.2,0.6364,0.6212,0.4394,0.803,0.947,3.447,0.7955,0.5076,0.2424,0.7273,0.4545,0.2955,2.2273,0.3182,0.6818,0.6818,0.6818,0.053,0.9773,0.5,0.6061,0.9015,3.0379,0.7727,9.394,0.7273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,13786,1797,253,5402,193,426,0,4,6,33,25,0,21,706,188,37,59,30.5,4.2,32.0,1.1,2.5,0.0,0.0,0.1,0.2,0.1,0.0,0.2,4.2,1.1,0.2,0.4
51,Virginia,VA,51031,Campbell County,51031,"Campbell County, Virginia",503.207116524368,55518,0,25285,82,22409,421,11930,1216,1364,287,4489,508,3809,429,3583,682,11468,125,10922,86,7953,642,1134,271,831,405,12198,206,914,240,4625,488,346,180,1165,205,676,12,21.8,2.2,4.9,1.0,20.0,2.2,9.5,1.1,6.5,1.2,20.7,0.2,19.7,0.2,14.5,1.2,5.0,1.2,1.6,0.8,22.0,0.4,3.6,0.9,18.3,1.9,1.5,0.8,5.2,0.9,1.2,0.0,0.5379,0.6061,0.3409,0.3409,0.3864,2.2122,0.3939,0.5606,0.5152,0.447,0.447,0.7652,2.735,0.7197,0.3864,0.3864,0.3864,0.5076,0.8106,0.4697,0.4621,0.3106,2.5606,0.5682,7.8942,0.5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48066,4052,458,7791,299,1701,0,540,111,103,98,24,38,1773,353,266,163,18.1,2.0,14.0,0.5,3.1,0.0,1.0,0.2,0.2,0.2,0.0,0.1,3.2,0.6,0.5,0.3
51,Virginia,VA,51033,Caroline County,51033,"Caroline County, Virginia",527.363038731222,31181,0,12511,109,11387,322,4581,928,736,201,2408,394,2290,335,1991,428,5114,80,7069,60,3846,500,751,246,299,231,11678,108,101,68,1001,229,223,97,571,173,1411,331,15.4,3.1,4.6,1.3,21.1,3.4,10.6,1.5,6.7,1.4,16.4,0.3,22.7,0.2,12.9,1.7,6.6,2.2,1.0,0.8,37.5,0.3,0.8,0.5,8.0,1.8,1.9,0.9,5.0,1.5,4.5,1.1,0.303,0.5379,0.447,0.4621,0.4015,2.1515,0.3788,0.25,0.7879,0.3409,0.6818,0.6212,2.6818,0.6667,0.6515,0.6515,0.6515,0.1288,0.5076,0.6515,0.4242,0.7424,2.4545,0.5,7.9393,0.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20990,1826,284,7534,414,1841,0,286,120,127,79,0,28,1632,418,258,204,16.0,2.5,24.2,1.3,5.9,0.0,0.9,0.4,0.4,0.3,0.0,0.1,5.2,1.3,0.8,0.7
51,Virginia,VA,51035,Carroll County,51035,"Carroll County, Virginia",474.744224190902,29126,0,16633,33,12141,365,7318,1117,623,267,2266,357,3714,506,2634,468,7320,72,5204,11,4789,479,469,194,168,151,1902,26,126,87,3402,508,153,121,515,177,188,5,25.3,3.9,4.8,2.0,18.7,2.9,17.0,2.3,9.1,1.6,25.1,0.2,17.9,0.1,16.5,1.7,3.9,1.6,0.6,0.5,6.5,0.1,0.7,0.5,20.5,3.1,1.3,1.0,4.2,1.5,0.6,0.0,0.6439,0.5909,0.2424,0.8333,0.7955,3.106,0.697,0.8712,0.2273,0.6136,0.2576,0.4394,2.4091,0.4848,0.0758,0.0758,0.0758,0.0985,0.9091,0.3485,0.2803,0.1364,1.7728,0.1515,7.3637,0.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,22865,2693,318,77,73,1226,0,38,44,15,16,10,15,520,108,16,26,22.2,2.5,0.3,0.2,4.2,0.0,0.1,0.2,0.1,0.1,0.0,0.1,1.8,0.4,0.1,0.1
51,Virginia,VA,51036,Charles City County,51036,"Charles City County, Virginia",182.900976105896,6760,0,3252,35,2905,92,1322,196,140,43,607,97,803,110,427,89,1731,10,1005,0,1294,114,103,33,13,69,3802,4,27,18,368,68,23,24,186,54,0,19,19.7,2.9,4.1,1.2,20.9,3.3,15.1,2.1,6.3,1.3,25.6,0.1,14.9,0.0,19.2,1.7,3.5,1.1,0.2,1.1,56.2,0.1,0.9,0.6,11.3,2.1,0.8,0.8,6.4,1.8,0.0,0.3,0.4545,0.4318,0.4167,0.7576,0.3182,2.3788,0.447,0.8939,0.0455,0.7803,0.1591,0.1742,2.053,0.2045,0.8712,0.8712,0.8712,0.1591,0.6439,0.197,0.6061,0.0,1.6061,0.0985,6.9091,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,859,105,2952,73,146,0,13,10,377,33,0,19,285,72,29,28,29.6,3.4,43.7,1.1,2.2,0.0,0.2,0.2,5.6,0.5,0.0,0.6,4.2,1.1,0.4,0.4
51,Virginia,VA,51037,Charlotte County,51037,"Charlotte County, Virginia",475.295467807832,11563,0,5985,22,4540,202,3391,391,176,70,968,189,1265,238,1017,230,2580,42,2580,49,2512,256,340,125,15,78,3667,21,56,41,1389,196,99,68,361,120,159,6,29.9,3.4,3.6,1.4,21.3,4.1,15.5,2.9,8.9,2.0,22.3,0.4,22.3,0.4,22.0,2.2,7.4,2.7,0.1,0.7,31.7,0.2,0.9,0.7,23.2,3.3,2.2,1.5,8.0,2.6,1.4,0.1,0.8182,0.3106,0.4773,0.7727,0.7879,3.1667,0.7121,0.6818,0.7424,0.9242,0.7652,0.0758,3.1894,0.8636,0.553,0.553,0.553,0.1591,0.947,0.7955,0.75,0.3333,2.9849,0.75,9.894,0.7652,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,9430,1310,208,3008,89,299,0,42,18,0,21,0,21,313,90,5,6,28.9,4.5,26.0,0.8,2.6,0.0,0.4,0.2,0.0,0.3,0.0,0.3,2.7,0.8,0.0,0.1
51,Virginia,VA,51041,Chesterfield County,51041,"Chesterfield County, Virginia",423.505465612242,366019,0,139584,91,134144,636,41588,2329,9245,1030,29212,1604,18239,1161,26357,1480,56897,57,86226,61,45377,1773,8988,786,9951,947,149684,711,12017,733,1810,280,1977,413,4205,521,3941,70,11.5,0.6,4.7,0.5,21.8,1.2,7.4,0.5,7.3,0.4,15.5,0.1,23.6,0.1,12.5,0.5,6.7,0.6,2.9,0.3,40.9,0.2,8.7,0.5,1.3,0.2,1.5,0.3,3.1,0.4,1.1,0.0,0.1364,0.5606,0.5152,0.2121,0.5455,1.9698,0.303,0.2121,0.8712,0.2652,0.697,0.8939,2.9394,0.7955,0.7424,0.7424,0.7424,0.7273,0.2348,0.4697,0.1515,0.303,1.8863,0.197,7.5379,0.4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345686,9718,846,84775,1170,36094,0,12755,586,466,164,192,110,13275,1467,2127,581,7.2,0.6,23.2,0.3,9.9,0.0,3.5,0.2,0.1,0.1,0.1,0.1,3.6,0.4,0.6,0.2
51,Virginia,VA,51043,Clarke County,51043,"Clarke County, Virginia",175.958160598562,14882,0,6398,22,5617,206,1334,328,269,116,1134,254,686,181,873,215,3196,124,2825,23,1989,374,177,97,103,105,2338,99,198,95,42,47,114,71,110,56,242,11,9.1,2.2,3.5,1.5,20.2,4.5,6.3,1.7,6.0,1.5,21.5,0.8,19.0,0.2,13.6,2.5,3.1,1.7,0.7,0.7,15.7,0.7,3.1,1.5,0.7,0.7,2.0,1.3,2.0,1.0,1.6,0.1,0.0606,0.2879,0.3712,0.1136,0.2197,1.053,0.1212,0.6061,0.3864,0.3864,0.1061,0.5152,2.0002,0.1818,0.2727,0.2727,0.2727,0.4091,0.1136,0.6894,0.0606,0.3788,1.6515,0.1061,4.9774,0.0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10989,774,223,678,101,985,0,184,70,44,41,0,21,386,155,61,58,13.8,3.8,4.6,0.7,6.6,0.0,1.2,0.5,0.3,0.3,0.0,0.3,2.6,1.0,0.4,0.4
51,Virginia,VA,51045,Craig County,51045,"Craig County, Virginia",328.098065652676,4898,0,2466,262,1810,227,663,307,38,41,243,127,420,168,141,130,941,224,1231,221,572,240,80,63,0,52,260,205,4,14,462,155,71,63,85,85,9,2,14.0,6.5,1.9,2.1,13.4,6.8,12.1,5.0,2.9,2.7,19.2,4.6,25.1,4.5,11.7,4.9,4.4,3.4,0.0,1.1,5.3,4.2,0.2,0.6,18.7,7.0,3.9,3.4,4.7,4.5,0.2,0.0,0.2348,0.0152,0.0303,0.5985,0.0227,0.9015,0.0758,0.447,0.9318,0.1818,0.3409,0.0,1.9015,0.1288,0.0379,0.0379,0.0379,0.0227,0.8333,0.9621,0.3788,0.053,2.2499,0.3636,5.0908,0.0758,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,3004,199,95,2,3,46,55,0,13,0,13,0,13,153,128,59,100,11.0,4.8,0.0,0.1,0.9,1.1,0.0,0.8,0.0,0.8,0.0,0.8,3.1,2.6,1.2,2.0
51,Virginia,VA,51047,Culpeper County,51047,"Culpeper County, Virginia",379.181561034076,52822,0,19285,59,18188,311,6616,1118,1046,243,4132,534,3765,514,4821,778,8531,145,12962,104,6428,632,938,270,1409,461,16914,424,1241,310,338,143,362,141,614,246,1480,34,12.9,2.2,3.9,0.9,22.7,2.9,10.6,1.5,9.4,1.5,16.2,0.3,24.5,0.2,12.5,1.2,5.2,1.5,2.8,0.9,32.0,0.8,6.4,1.6,1.8,0.7,2.0,0.8,3.4,1.3,2.8,0.1,0.1818,0.3788,0.5833,0.4621,0.8106,2.4166,0.4621,0.2348,0.9091,0.2652,0.4697,0.8864,2.7652,0.75,0.5758,0.5758,0.5758,0.6515,0.2879,0.6894,0.1894,0.5985,2.4167,0.4773,8.1743,0.5985,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,44588,1883,303,6858,397,6546,0,381,218,154,72,60,60,2723,646,192,112,10.4,1.7,13.0,0.8,12.4,0.0,0.7,0.4,0.3,0.1,0.1,0.1,5.2,1.2,0.4,0.2
